label,country,state,county,Event Start Date,Site.Ownership,Site.Access,Site.Classification,Site.Use,Survey.Class,Survey.Season,ANPA,CORA,COTO,COTOi,COTOp,COTOv,EPFU,LABO,LANO,MYAU,MYCA,MYCI,MYEV,MYGR,MYLU,MYSE,MYSO,MYSP,MYVE,PESU,TABR,UNKN,Total.Live,Total.Dead,Total.Bat.Count,vulnerable_c,vulnerable_p,Total.Species,h.density50,type,Event Type,Public,Number Affected,Event End Date,Species,release_date,status_season
White-nose Syndrome,United States,Wyoming,"Goshen County, WY",4/27/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,18,4/27/22,Little Brown Bat,,
White-nose Syndrome,United States,Mississippi,"Montgomery County, MS",2/9/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/15/22,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,Canada,Manitoba,"MAN Division No. 21, MB",4/15/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,4,5/17/21,Little Brown Bat,,
White-nose Syndrome,United States,North Dakota,"Williams County, ND",5/14/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surveillance,TRUE,,5/14/21,Northern Long-Eared Bat,,
White-nose Syndrome,United States,North Dakota,"McKenzie County, ND",5/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surveillance,TRUE,,5/10/21,Little Brown Bat,,
Pseudogymnoascus destructans present; White-nose Syndrome,United States,Wyoming,"Crook County, WY",5/4/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surveillance,TRUE,,5/4/21,Northern Long-Eared Bat; Unidentified Myotis; Long-legged Bat,,
White-nose Syndrome,United States,Texas,"Hardeman County, TX",2/21/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,,Cave myotis,,
White-nose Syndrome suspect,United States,New Mexico,"De Baca County, NM",4/18/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surveillance,TRUE,,4/18/21,Cave myotis,,
Pseudogymnoascus destructans present; White-nose Syndrome,United States,Montana,"Fallon County, MT",3/22/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,4,,Little Brown Bat; Big Brown Bat,,
White-nose Syndrome,Canada,Quebec,"Minganie - Le Golfe du St Laurent, QC",5/25/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,5/25/20,Little Brown Bat,,
White-nose Syndrome,United States,North Dakota,"Billings County, ND",5/2/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,20,5/3/20,Little Brown Bat; Unidentified Bat,,
White-nose Syndrome,United States,Washington,"King County, WA",2/1/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,70,3/1/20,Yuma Bat,,
White-nose Syndrome,United States,Texas,"Gillespie County, TX",2/23/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,2/29/20,Cave myotis,,
White-nose Syndrome,United States,South Dakota,"Custer County, SD",5/13/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surveillance,TRUE,0,5/13/19,Long-legged Bat; Fringed Myotis Bat,,
White-nose Syndrome,United States,Washington,"Kittitas County, WA",4/12/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,7,5/15/19,Unidentified Myotis,,
White-nose Syndrome,United States,Minnesota,"Lake County, MN",3/1/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,4,4/30/19,Little Brown Bat,,
White-nose Syndrome,United States,Washington,"Pierce County, WA",3/16/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,5/13/19,Little Brown Bat,,
White-nose Syndrome,United States,Washington,"King County, WA",3/11/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,3/30/19,Western Long-eared Bat,,
White-nose Syndrome,United States,Nebraska,"Douglas County, NE",2/21/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/15/19,Northern Long-Eared Bat,,
White-nose Syndrome,United States,Minnesota,"Washington County, MN",4/4/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/30/16,Little Brown Bat,,
White-nose Syndrome suspect,Canada,Quebec,"La Cote de Beaupre, QC",5/30/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,5/30/11,Little Brown Bat,,
White-nose Syndrome,Canada,Manitoba,"MAN Division No. 19, MB",3/27/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,200,4/30/18,Little Brown Bat,,
White-nose Syndrome,Canada,Newfoundland and Labrador,"NWF Division No. 5, NL",3/4/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/30/18,Little Brown Bat,,
White-nose Syndrome,Canada,New Brunswick,"Carleton, NB",6/6/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,6/9/18,Little Brown Bat,,
White-nose Syndrome,Canada,Newfoundland and Labrador,"NWF Division No. 9, NL",6/17/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,6/17/18,Little Brown Bat,,
White-nose Syndrome suspect,United States,South Dakota,"Jackson County, SD",5/2/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,5/4/18,Western Small-footed Bat; Big Brown Bat,,
White-nose Syndrome suspect,United States,Washington,"King County, WA",4/3/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/3/18,Yuma Bat; Unidentified Myotis,,
White-nose Syndrome suspect,United States,Washington,"King County, WA",4/3/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,4,4/3/18,Unidentified Myotis,,
White-nose Syndrome suspect,United States,Oklahoma,"Le Flore County, OK",2/23/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,15,4/1/18,Eastern Pipistrelle (AKA Tricolored) Bat; Eastern Small-footed Bat; Indiana Bat; Northern Long-Eared Bat,,
White-nose Syndrome,United States,South Dakota,"Custer County, SD",5/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,11,6/7/18,Long-legged Bat; Little Brown Bat; Unidentified Myotis; Unidentified Bat,,
White-nose Syndrome,United States,Kansas,"Comanche County, KS",4/12/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/15/18,Cave myotis,,
White-nose Syndrome,United States,Kansas,"Pratt County, KS",5/1/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,5/1/18,Cave myotis,,
White-nose Syndrome,United States,Kansas,"Kiowa County, KS",4/12/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,7,4/15/18,Cave myotis,,
White-nose Syndrome,United States,Minnesota,"Winona County, MN",4/11/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/18,Little Brown Bat,,
White-nose Syndrome,United States,Minnesota,"Wabasha County, MN",2/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/18,Little Brown Bat,,
White-nose Syndrome,United States,Minnesota,"Itasca County, MN",4/7/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/30/17,Little Brown Bat,,
White-nose Syndrome,United States,Wisconsin,"Sauk County, WI",4/4/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/17,Little Brown Bat,,
White-nose Syndrome,United States,Minnesota,"Ramsey County, MN",4/19/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/30/17,Little Brown Bat; Northern Long-Eared Bat,,
White-nose Syndrome; Trauma (not otherwise specified),United States,Minnesota,"Pine County, MN",3/19/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/17,Little Brown Bat,,
White-nose Syndrome,United States,Minnesota,"Olmsted County, MN",3/22/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/30/17,Little Brown Bat,,
White-nose Syndrome,United States,Minnesota,"Hennepin County, MN",2/25/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/17,Little Brown Bat,,
White-nose Syndrome,United States,Wisconsin,"St Croix County, WI",2/18/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/17,Little Brown Bat,,
White-nose Syndrome,United States,Minnesota,"Dakota County, MN",2/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/17,Little Brown Bat,,
White-nose Syndrome suspect,United States,Oklahoma,"Sequoyah County, OK",3/8/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,10,4/1/18,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Oklahoma,"Adair County, OK",3/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/1/18,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Kansas,"Barber County, KS",3/22/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/15/18,Cave myotis,,
White-nose Syndrome,United States,Kansas,"Barber County, KS",3/1/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,5,4/15/18,Eastern Pipistrelle (AKA Tricolored) Bat; Cave myotis,,
White-nose Syndrome suspect,United States,Oklahoma,"Adair County, OK",1/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/1/18,Northern Long-Eared Bat; Big Brown Bat; Eastern Pipistrelle (AKA Tricolored) Bat; Ozark Big-eared Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Pepin County, WI",1/24/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,15,4/30/18,Little Brown Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Kansas,"Cherokee County, KS",2/14/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/15/18,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Nebraska,"Cass County, NE",1/1/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/15/17,Eastern Pipistrelle (AKA Tricolored) Bat; Little Brown Bat; Northern Long-Eared Bat,,
White-nose Syndrome,United States,Michigan,"Baraga County, MI",3/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,5/1/17,Little Brown Bat,,
White-nose Syndrome,United States,Michigan,"Ontonagon County, MI",3/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,5/1/17,Little Brown Bat,,
White-nose Syndrome suspect,United States,Missouri,"Douglas County, MO",1/1/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/15/17,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,North Carolina,"Stokes County, NC",6/7/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,4,6/7/17,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Michigan,"Lake County, MI",5/14/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,5/14/17,Little Brown Bat,,
White-nose Syndrome suspect,United States,Missouri,"Wright County, MO",1/1/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,,4/15/15,Unidentified Bat,,
White-nose Syndrome,United States,Minnesota,"St Louis County, MN",2/1/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/16,Unidentified Bat,,
White-nose Syndrome; Trauma (not otherwise specified),United States,West Virginia,"Wetzel County, WV",4/14/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/14/16,Northern Long-Eared Bat,,
White-nose Syndrome suspect,United States,Georgia,"Union County, GA",3/14/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/15/17,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Minnesota,"Fillmore County, MN",3/8/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,215,4/30/17,Little Brown Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Arkansas,"Crawford County, AR",2/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/1/17,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Georgia,"Catoosa County, GA",3/7/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/15/17,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Alabama,"Shelby County, AL",2/27/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,14,4/15/17,Eastern Pipistrelle (AKA Tricolored) Bat; Southeastern myotis; Indiana Bat,,
White-nose Syndrome,United States,Wisconsin,"La Crosse County, WI",2/24/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/30/17,Little Brown Bat; Northern Long-Eared Bat,,
White-nose Syndrome,United States,Minnesota,"Fillmore County, MN",2/11/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,124,4/30/17,Little Brown Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Polk County, WI",4/27/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/17,Northern Long-Eared Bat; Eastern Pipistrelle (AKA Tricolored) Bat; Little Brown Bat,,
White-nose Syndrome,United States,Washington,"King County, WA",4/15/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/17/17,Yuma Bat,,
White-nose Syndrome suspect,United States,Oklahoma,"Adair County, OK",3/25/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/1/17,Eastern Pipistrelle (AKA Tricolored) Bat; Ozark Big-eared Bat,,
White-nose Syndrome,United States,Oklahoma,"Delaware County, OK",3/30/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/1/17,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Wisconsin,"Jackson County, WI",3/23/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/17,Northern Long-Eared Bat,,
White-nose Syndrome,United States,Minnesota,"Goodhue County, MN",2/18/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,80,4/30/17,Little Brown Bat,,
White-nose Syndrome,United States,Massachusetts,"Dukes County, MA",2/20/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,2/21/17,Northern Long-Eared Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Richland County, WI",2/17/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/30/17,Little Brown Bat; Northern Long-Eared Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Washington County, WI",2/7/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/30/17,Northern Long-Eared Bat; Big Brown Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Vernon County, WI",2/1/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,7,4/30/17,Eastern Pipistrelle (AKA Tricolored) Bat; Little Brown Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Monroe County, WI",1/31/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/17,Little Brown Bat; Northern Long-Eared Bat,,
White-nose Syndrome,United States,Nebraska,"Cass County, NE",1/23/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,47,4/15/17,Unidentified Bat; Little Brown Bat; Eastern Pipistrelle (AKA Tricolored) Bat; Northern Long-Eared Bat,,
White-nose Syndrome suspect,United States,Missouri,"Jackson County, MO",12/23/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,,4/15/15,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Kentucky,"Warren County, KY",2/10/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,12,4/13/15,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Alabama,"Jackson County, AL",2/28/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/15/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Michigan,"Gogebic County, MI",4/1/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,50,5/1/16,Northern Long-Eared Bat,,
White-nose Syndrome; Trauma (not otherwise specified),United States,Tennessee,"Marshall County, TN",3/17/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,53,4/25/15,Unidentified Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome; Trauma (not otherwise specified),United States,Tennessee,"Coffee County, TN",3/20/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,5,4/25/15,Unidentified Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Tennessee,"Giles County, TN",3/24/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,8,4/25/15,Unidentified Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Tennessee,"Robertson County, TN",3/25/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,20,4/25/15,Unidentified Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,South Carolina,"Oconee County, SC",3/2/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,3/17/15,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Kentucky,"Jackson County, KY",1/14/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/13/15,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Georgia,"Walker County, GA",3/18/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,559,4/15/15,Unidentified Bat; Little Brown Bat,,
White-nose Syndrome suspect,United States,Georgia,"Floyd County, GA",3/25/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,25,4/15/15,Unidentified Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Iowa,"Webster County, IA",3/30/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,3/30/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Washington,"King County, WA",3/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,3/30/16,Little Brown Bat,,
White-nose Syndrome,United States,Rhode Island,"Newport County, RI",3/18/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,3/30/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Alabama,"Franklin County, AL",3/5/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/15/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Arkansas,"Izard County, AR",3/8/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,15,4/1/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Alabama,"De Kalb County, AL",2/27/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,13,4/15/16,Indiana Bat; Eastern Pipistrelle (AKA Tricolored) Bat; Gray Bat,,
White-nose Syndrome,United States,Wisconsin,"Douglas County, WI",3/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/16,Northern Long-Eared Bat,,
White-nose Syndrome suspect,United States,Missouri,"Buchanan County, MO",3/3/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/15/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Wisconsin,"Pierce County, WI",2/9/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,51206,4/30/16,Little Brown Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Grant County, WI",1/27/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,72,4/30/16,Little Brown Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Missouri,"Christian County, MO",1/12/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,3,4/15/16,Eastern Pipistrelle (AKA Tricolored) Bat; Northern Long-Eared Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Iowa County, WI",2/1/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,10,4/30/16,Little Brown Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Wisconsin,"Iowa County, WI",2/5/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,7,4/30/16,Little Brown Bat; Silver-haired Bat,,
White-nose Syndrome,United States,Arkansas,"Marion County, AR",1/16/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,5,4/1/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Arkansas,"Benton County, AR",1/8/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,4,4/1/16,Eastern Pipistrelle (AKA Tricolored) Bat; Northern Long-Eared Bat,,
White-nose Syndrome,United States,Wisconsin,"Green County, WI",2/21/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,4/30/16,Northern Long-Eared Bat,,
White-nose Syndrome,United States,Illinois,"Jo Daviess County, IL",2/17/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,20,4/1/16,Little Brown Bat; Northern Long-Eared Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Iowa,"Jackson County, IA",2/3/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,1,2/3/16,Little Brown Bat,,
White-nose Syndrome,United States,Illinois,"Jo Daviess County, IL",2/17/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/1/16,Northern Long-Eared Bat,,
White-nose Syndrome,United States,Alabama,"De Kalb County, AL",2/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,25,4/15/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Alabama,"De Kalb County, AL",2/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,2,4/15/16,Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Iron County, WI",2/16/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,21,4/30/16,Unidentified Bat; Little Brown Bat; Big Brown Bat; Northern Long-Eared Bat,,
White-nose Syndrome suspect,United States,Wisconsin,"Richland County, WI",2/24/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,41,4/30/16,Little Brown Bat; Northern Long-Eared Bat,,
White-nose Syndrome,United States,Iowa,"Clayton County, IA",2/21/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,35,4/15/16,Unidentified Bat; Little Brown Bat; Eastern Pipistrelle (AKA Tricolored) Bat,,
White-nose Syndrome,United States,Iowa,"Jackson County, IA",2/16/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality/Morbidity,TRUE,5,4/15/16,Eastern Pipistrelle (AKA Tricolored) Bat; Northern Long-Eared Bat,,
